Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
3740	-35281.1	-35366	84.886	0.1408904	0.0485573	0.025775	0.0259866	0.0560136	0.102463	0.0682407	0.0751517	0.0584913	0.046117	0.0233869	0.0432227	0.0630032	0.0749197	0.0394725	0.0355173	0.151389	0.0547973	0.0433154	0.109574	0.126363	0.0237761	0.0450458	0.0787704	0.0726536	0.0351619	0.0192068	0.0413086	0.025477	0.0436708	0.0144354	0.05461	0.0618323	0.0697669	0.0387001	0.0540715	0.1863	0.034477	0.026666	0.0226396	0.0697612	0.0390499	0.0652453	0.0312847	0.0890404	0.0220138	0.092965	0.0421616	0.0314838	0.0395478	0.0258748	0.046477	0.0522909	0.0591071	0.0686893	0.0493216	0.105756	0.0424787	0.0392076	0.0706194	0.0737415	0.08245	0.0175887	0.114127	0.0469254	0.025039	0.0947452	0.0382465	0.0432284	0.0689283	0.0160405	0.0437131	0.0528615	0.0288606	0.0417384	0.035347	0.0342799	0.0249439	0.0786431	0.0742675	0.113921	0.0640092	0.0628633	0.0112158	0.0313712	0.0501946	0.0982105	0.0993153	0.123452	0.0796771	0.0266051	0.0677297	0.101715	0.0938267	0.076177	0.139433	0.025943	0.0517999	0.0518266	0.0816187	0.0420052	0.0179777	0.069948	0.0571858	0.0966347	0.0966096	0.0919425	0.0716408	0.0610516	0.0319185	0.0188833	0.0814714	0.0821995	0.153442	0.0849313	0.0557558	0.0587026	0.0772864	0.0186281	0.154385	0.0294283	0.08027879	0.4302042	0.06061166	0.0943604	0.239158	0.304329	0.0315201	0.259301	0.0713315	0.06034459	0.271776	0.198276	0.242807	0.287141	1.500284	0.5697958	0.06610577	-2.943472	0.6737545	0.4539451
3750	-35287.9	-35375.8	87.9354	0.1408904	0.0329866	0.0447337	0.0344129	0.0452674	0.130986	0.0915882	0.0661061	0.0185906	0.0447412	0.0409203	0.0450739	0.0542856	0.0749034	0.0362503	0.0302522	0.125498	0.0499219	0.0727783	0.0670595	0.102231	0.0317812	0.0448821	0.0649576	0.0653173	0.037006	0.0184863	0.0436989	0.0452617	0.0850497	0.0261911	0.0255409	0.0435228	0.0581115	0.0333947	0.0439487	0.152301	0.0375545	0.0348744	0.0245102	0.0826789	0.0458109	0.0627907	0.0414832	0.119127	0.0185347	0.0869509	0.0391231	0.0331245	0.0329278	0.0179994	0.0387924	0.0436735	0.0406674	0.0861206	0.057079	0.10952	0.0447855	0.0494202	0.0841429	0.072902	0.084103	0.0188151	0.138744	0.0544643	0.0222192	0.113416	0.0324249	0.0315351	0.0479923	0.0231931	0.0347271	0.0460707	0.0275373	0.0861705	0.0486646	0.0398689	0.0225228	0.137599	0.0641047	0.151596	0.0590596	0.0881766	0.0157853	0.0377602	0.0642205	0.0620528	0.0349386	0.171822	0.0594227	0.0374025	0.0945156	0.0506331	0.083686	0.0856322	0.186164	0.0124017	0.059509	0.0552542	0.0434302	0.0236228	0.0709431	0.0787089	0.0454043	0.0648587	0.139238	0.0367768	0.0949829	0.0341475	0.082549	0.0342963	0.0736562	0.075973	0.127735	0.0915016	0.072025	0.0340115	0.0383081	0.0508121	0.0425147	0.0386885	0.08027879	0.4302042	0.06061166	0.0909737	0.232217	0.307582	0.0323245	0.262073	0.0748301	0.06009185	0.265495	0.199425	0.241838	0.293243	1.499829	0.5697958	0.06414025	-2.973583	0.6736459	0.4537988
3760	-35296	-35373.6	77.6642	0.1408904	0.029503	0.0259106	0.0399498	0.0420959	0.109851	0.0628237	0.0714715	0.0328851	0.0344819	0.025756	0.0443182	0.0378193	0.0637257	0.0343354	0.0377827	0.141888	0.0751976	0.0832319	0.0650904	0.114863	0.0309255	0.0554124	0.0660329	0.0572396	0.0510834	0.029168	0.06825	0.0557003	0.0481866	0.0148649	0.0836324	0.0475112	0.0487567	0.0481572	0.0578261	0.164749	0.0266388	0.0375723	0.0221437	0.0698992	0.043227	0.0725558	0.050892	0.12533	0.00549878	0.0977225	0.0566562	0.0337552	0.0326258	0.0238311	0.0350592	0.060414	0.103337	0.058522	0.0501007	0.0838847	0.04754	0.0401324	0.0688823	0.0658955	0.0933719	0.0149952	0.0996506	0.0436185	0.0214909	0.0928663	0.0333189	0.0292186	0.0358589	0.0251626	0.0464142	0.0492233	0.0354622	0.0259727	0.0215608	0.0413696	0.0152901	0.154846	0.0666908	0.165766	0.0674532	0.134199	0.0235947	0.0393852	0.0617138	0.0655699	0.0284335	0.164355	0.0728817	0.0335258	0.110488	0.0816429	0.144442	0.0345748	0.160482	0.0225553	0.0240061	0.0496912	0.0232588	0.019538	0.111651	0.0660555	0.129498	0.0593088	0.149237	0.0711501	0.0710128	0.0347033	0.132972	0.0193057	0.108873	0.0617599	0.144573	0.0695501	0.0281578	0.0620647	0.0534011	0.0438308	0.0930507	0.0367205	0.08027879	0.4302042	0.06061166	0.0907167	0.239604	0.291736	0.0327661	0.265653	0.0795237	0.06194507	0.274778	0.19701	0.235916	0.292296	1.50021	0.5697958	0.06140031	-2.956073	0.575731	0.3314661
3770	-35280.9	-35363	82.156	0.1408904	0.0240442	0.0235385	0.027198	0.103495	0.110729	0.0452762	0.05561	0.0462389	0.036998	0.0362785	0.0396211	0.040735	0.0565175	0.0329455	0.0310735	0.104885	0.0630065	0.0817902	0.0623239	0.114961	0.0349723	0.0540947	0.0744488	0.0713435	0.0502182	0.0202952	0.0707056	0.0291575	0.061691	0.0384763	0.0403484	0.056003	0.0423045	0.0310398	0.0552346	0.150431	0.0438354	0.0358608	0.0202821	0.0603553	0.053117	0.0640123	0.0911247	0.117768	0.00987296	0.0905954	0.0797318	0.0276037	0.0445394	0.0239869	0.0255356	0.0422213	0.111009	0.0812154	0.0628572	0.0979682	0.0488069	0.0394487	0.0717217	0.0703875	0.0696242	0.0202343	0.0746047	0.0537103	0.0478229	0.061102	0.112019	0.0296105	0.0297483	0.0168802	0.0323193	0.0679028	0.0283158	0.0299593	0.022144	0.0689112	0.0178549	0.061699	0.0683122	0.152182	0.0633104	0.0940741	0.0175452	0.0248553	0.0564136	0.0635365	0.0710113	0.112603	0.0691567	0.0275618	0.0700485	0.0596816	0.190978	0.043135	0.047102	0.0111383	0.0128293	0.0592831	0.178377	0.0277421	0.0496901	0.0792994	0.190805	0.0494577	0.230147	0.0392793	0.0693332	0.0349012	0.0691274	0.0294824	0.0532585	0.0662551	0.110612	0.177342	0.0227394	0.060824	0.0348376	0.03452	0.0404171	0.030406	0.08027879	0.4302042	0.06061166	0.0874206	0.240005	0.297608	0.0318132	0.267107	0.076046	0.06058301	0.271291	0.201916	0.240323	0.28647	1.500148	0.5697958	0.05865845	-3.054501	0.6610256	0.4369548
3780	-35289.5	-35370.4	80.9429	0.1408904	0.0238045	0.0434832	0.0411452	0.129924	0.133117	0.0379284	0.0594601	0.0386531	0.0537226	0.0424599	0.0533949	0.0426253	0.0635182	0.0323685	0.0184602	0.122421	0.059825	0.0700931	0.0709146	0.108741	0.0307617	0.0627234	0.0748181	0.0762452	0.0475552	0.0194788	0.0600537	0.0385339	0.0583183	0.0183645	0.038504	0.0625402	0.0428117	0.0337063	0.0551489	0.17415	0.0387093	0.0200552	0.0166006	0.0499214	0.0517461	0.0629349	0.0858177	0.0972565	0.0142044	0.110931	0.0744665	0.0311344	0.0230668	0.0237737	0.0246504	0.0370992	0.0862894	0.099578	0.0638063	0.116118	0.0814656	0.0312388	0.0687319	0.0751996	0.0925649	0.0122045	0.0805822	0.0488082	0.0633243	0.0776897	0.0539249	0.0344676	0.0727548	0.0159516	0.0416619	0.0741552	0.0336464	0.116332	0.0197443	0.0433763	0.0259615	0.144107	0.12495	0.172587	0.0489317	0.0613093	0.0144932	0.0303971	0.0885016	0.0868706	0.0515371	0.10615	0.0744768	0.0408894	0.0952568	0.0528088	0.12863	0.0507575	0.0795243	0.0391316	0.0124926	0.0236553	0.126708	0.0212799	0.0330792	0.0679244	0.0832772	0.0557196	0.156017	0.0259605	0.070694	0.0490578	0.0657322	0.0174679	0.0437355	0.0497903	0.0966736	0.114426	0.0330283	0.0543591	0.0416185	0.0391429	0.0313616	0.0170154	0.08027879	0.4302042	0.06061166	0.0888141	0.243831	0.297141	0.0322032	0.262785	0.0752254	0.06044372	0.271035	0.203183	0.241831	0.28395	1.500067	0.5697958	0.06624207	-2.923116	0.6460291	0.4173536
3790	-35290.6	-35367	76.393	0.1408904	0.0597286	0.0288328	0.0171905	0.150623	0.141125	0.0592908	0.0522888	0.026899	0.0594855	0.0393861	0.0680209	0.0446585	0.0727243	0.0305993	0.0228912	0.118532	0.0531291	0.0194804	0.0696161	0.0932583	0.0356485	0.0610544	0.0611502	0.0748574	0.0417629	0.0245226	0.0710558	0.0399992	0.0615674	0.0191147	0.0335917	0.046272	0.0534362	0.0494693	0.0511262	0.161739	0.0541209	0.0442094	0.0296776	0.0582294	0.0551751	0.0633481	0.0460956	0.0861328	0.0147459	0.101923	0.0563314	0.0384075	0.0288732	0.0225911	0.0283078	0.0439568	0.0568803	0.094216	0.071291	0.0970108	0.0605043	0.0371192	0.0637806	0.0682317	0.0843857	0.0132969	0.0784453	0.053091	0.0698059	0.0614714	0.0520893	0.0213434	0.0598765	0.0247979	0.0326557	0.0446419	0.0272257	0.0600026	0.0746661	0.0378773	0.0184677	0.0952409	0.124016	0.233254	0.0606025	0.0789756	0.0174516	0.0694196	0.0882217	0.0651295	0.0457533	0.183845	0.059413	0.0281371	0.0792158	0.0927012	0.22042	0.0365766	0.0563929	0.0354725	0.00797805	0.0529584	0.184416	0.026339	0.0432088	0.106302	0.067333	0.0524656	0.196447	0.0677966	0.0763828	0.0557845	0.0271329	0.0285849	0.111483	0.0618738	0.102944	0.052164	0.0594205	0.0539238	0.0342104	0.0349781	0.098059	0.0188002	0.08027879	0.4302042	0.06061166	0.0906089	0.233428	0.30235	0.0306045	0.256309	0.0866994	0.06283877	0.270258	0.20931	0.232476	0.287956	1.499153	0.5697958	0.05821357	-3.039669	0.6261508	0.3920649
3800	-35280.4	-35365.6	85.1726	0.1408904	0.0296837	0.0197769	0.0382223	0.15659	0.122069	0.0585933	0.0645811	0.0280216	0.0491028	0.0285369	0.0557134	0.0447323	0.0709629	0.0392642	0.0238374	0.10056	0.058557	0.0375194	0.057737	0.16636	0.0298367	0.0726227	0.0692429	0.0742893	0.0891161	0.025004	0.0678572	0.0634173	0.0509666	0.0235363	0.0794272	0.0554923	0.0610324	0.0411642	0.0490453	0.16994	0.026953	0.0289598	0.0259382	0.0607964	0.0486423	0.0610898	0.0547167	0.0788213	0.0179047	0.114182	0.0628081	0.0376427	0.0310645	0.0341733	0.0300307	0.0390516	0.114929	0.0724927	0.0713185	0.09703	0.0761636	0.034975	0.0807858	0.0784161	0.103756	0.0197383	0.0848515	0.0381337	0.0792958	0.0638018	0.027654	0.03259	0.0475045	0.0344674	0.042959	0.0259493	0.0241869	0.0430944	0.100369	0.0361647	0.0133318	0.114778	0.11377	0.133938	0.0601225	0.0786025	0.0175731	0.0448524	0.0772314	0.0728863	0.0259894	0.135902	0.0949655	0.0389274	0.0796128	0.105969	0.178838	0.0425006	0.0387589	0.0351595	0.0201521	0.0425115	0.23991	0.0226434	0.0600556	0.0967032	0.0327165	0.0511124	0.110108	0.0753373	0.0675569	0.0576642	0.0643034	0.0231124	0.082458	0.0451599	0.0988008	0.0386321	0.0359487	0.0539078	0.0224991	0.0553349	0.0410741	0.0219271	0.08027879	0.4302042	0.06061166	0.0911766	0.231698	0.291501	0.0332313	0.277121	0.0752726	0.06182627	0.276533	0.201811	0.233593	0.288064	1.50009	0.5697958	0.06030959	-2.990307	0.6033952	0.3640858
3810	-35310.3	-35379.4	69.0945	0.1408904	0.0465135	0.0310467	0.0324537	0.0631318	0.115942	0.0577893	0.0889469	0.0289397	0.0300421	0.0344782	0.0426029	0.0554953	0.0572946	0.039964	0.027559	0.0870629	0.0569456	0.0371474	0.0822509	0.142468	0.0506932	0.0690098	0.0917453	0.087593	0.0480718	0.0132264	0.0932913	0.0484989	0.071076	0.0281295	0.0751601	0.0574241	0.0744042	0.0435729	0.047137	0.175711	0.0598539	0.0187255	0.0237762	0.0583294	0.0432523	0.065921	0.0437935	0.111476	0.00929266	0.089249	0.108022	0.0567789	0.029895	0.031555	0.0357798	0.0452022	0.103711	0.0715109	0.069995	0.112459	0.0904467	0.0407726	0.0855622	0.0761167	0.0826194	0.0245367	0.0912166	0.0551146	0.0749232	0.0346738	0.0975616	0.0272971	0.0468791	0.0237833	0.0420337	0.0324127	0.0300226	0.0948311	0.0136888	0.0353321	0.0249649	0.20454	0.132309	0.122362	0.0634636	0.0692961	0.0225269	0.0346422	0.0927919	0.0650084	0.0238873	0.181203	0.0759234	0.032082	0.0824244	0.1821	0.30315	0.0415308	0.0795599	0.0290486	0.0121212	0.0447438	0.276052	0.0399937	0.0360044	0.0679767	0.0130977	0.0407124	0.0863669	0.0918865	0.0585726	0.0534811	0.0391354	0.0288397	0.153544	0.0709366	0.109016	0.0619522	0.0480003	0.0606332	0.04508	0.0244758	0.0545297	0.0213007	0.08027879	0.4302042	0.06061166	0.0854453	0.222823	0.306553	0.034871	0.277764	0.0725444	0.06602073	0.278286	0.197062	0.244931	0.279721	1.499901	0.5697958	0.06549207	-2.901402	0.5925808	0.351152
3820	-35307.5	-35374.8	67.3213	0.1408904	0.0394147	0.0292707	0.039728	0.11412	0.114156	0.112874	0.0747442	0.0233711	0.0422966	0.0201049	0.046938	0.0398438	0.0465493	0.0351663	0.0330068	0.125212	0.0618957	0.0316703	0.0697524	0.139741	0.0397388	0.0875128	0.0757363	0.0812791	0.0243872	0.0215693	0.073988	0.0505332	0.0471489	0.033657	0.0589438	0.0438322	0.0644593	0.0422077	0.0519463	0.171425	0.0634244	0.0269538	0.026839	0.0600058	0.0523158	0.0585527	0.0375305	0.0858165	0.0225307	0.0970527	0.0294115	0.0556836	0.0301366	0.026304	0.0235182	0.0442026	0.103349	0.0949461	0.0588851	0.120018	0.0812102	0.0348033	0.0720764	0.0734344	0.0921287	0.0525068	0.0895634	0.100261	0.177749	0.0489532	0.0347827	0.0253687	0.0406084	0.0303023	0.0359861	0.0568218	0.0432488	0.110846	0.0230254	0.028465	0.0230474	0.145277	0.119799	0.0644086	0.0489241	0.0764846	0.00655083	0.0192932	0.218737	0.051723	0.0126806	0.18171	0.103282	0.0525717	0.0936079	0.148578	0.258913	0.0351977	0.216686	0.0226312	0.0123401	0.0642338	0.0998296	0.0156826	0.0313376	0.0523757	0.0518564	0.0311868	0.102977	0.120135	0.0501914	0.0397347	0.060689	0.0283178	0.0838777	0.0513269	0.157372	0.0343589	0.0487797	0.0570856	0.0514809	0.0353128	0.046283	0.0169957	0.08027879	0.4302042	0.06061166	0.0832783	0.247119	0.295612	0.0340624	0.258455	0.0814735	0.06518086	0.269265	0.20602	0.233403	0.291313	1.500344	0.5697958	0.0703195	-2.910001	0.7145562	0.5105905
3830	-35307	-35374.5	67.5035	0.1408904	0.030932	0.0386566	0.0888496	0.134964	0.098785	0.104226	0.07918	0.032657	0.0484001	0.0253797	0.0491952	0.0489931	0.0652661	0.0432425	0.028354	0.0989239	0.0886086	0.0349294	0.0909095	0.169241	0.0408274	0.0691606	0.075835	0.0953985	0.0410717	0.0225196	0.084188	0.0349847	0.0569734	0.0230902	0.0953675	0.0483367	0.0596542	0.0461829	0.0457962	0.198043	0.0443841	0.0242677	0.0227118	0.0692006	0.0455909	0.0487331	0.0728703	0.09959	0.00660004	0.11237	0.0659252	0.0838427	0.0285593	0.0372133	0.0215895	0.0341871	0.0462715	0.101397	0.0559108	0.12099	0.071354	0.0321901	0.0781292	0.0799643	0.0809392	0.0246104	0.0659433	0.0961758	0.0764524	0.0394232	0.0532966	0.0372683	0.037918	0.021327	0.0325845	0.0429047	0.038067	0.102403	0.0214812	0.0216735	0.0297305	0.150204	0.114221	0.140062	0.0513312	0.126186	0.0111934	0.023821	0.241441	0.0669243	0.0335792	0.144822	0.122534	0.0439653	0.0859698	0.127293	0.252752	0.0289485	0.0752171	0.0511812	0.0101657	0.0390926	0.100065	0.0237143	0.0303862	0.0599992	0.130455	0.0543188	0.10677	0.0451856	0.0370685	0.0371007	0.0421169	0.0438843	0.0910843	0.0560473	0.155036	0.057227	0.037208	0.0500458	0.0476572	0.0249948	0.0587732	0.0286106	0.08027879	0.4302042	0.06061166	0.0918411	0.232402	0.29905	0.0330148	0.258534	0.085158	0.06601513	0.266407	0.197797	0.243275	0.292521	1.49942	0.5697958	0.06689388	-2.926269	0.6657649	0.4432429
3840	-35308.5	-35376.8	68.2815	0.1408904	0.0409138	0.0389773	0.095918	0.0650324	0.136417	0.0942988	0.113136	0.0797815	0.0604862	0.0341751	0.05247	0.0521742	0.0645667	0.0348689	0.0387412	0.102008	0.0578222	0.0409766	0.0801768	0.164543	0.0250313	0.0793032	0.0624784	0.127779	0.0550137	0.0218113	0.0812872	0.0418209	0.0537552	0.0341094	0.0839534	0.0410637	0.0609707	0.0445664	0.0470412	0.156426	0.0422236	0.0353466	0.0224002	0.0717645	0.0519525	0.0502549	0.074822	0.0877746	0.022607	0.0927556	0.0453136	0.0547259	0.037024	0.028518	0.0180042	0.0478059	0.0433142	0.128619	0.0601069	0.107757	0.0785867	0.0350454	0.082284	0.0945658	0.0860749	0.0129786	0.139944	0.0895647	0.125371	0.0468627	0.0177388	0.0224326	0.0466837	0.0379552	0.0508561	0.0311334	0.0310616	0.0897898	0.0264778	0.0514039	0.0310009	0.127902	0.101061	0.176026	0.054385	0.098321	0.0115489	0.0203594	0.100724	0.063315	0.0241488	0.146172	0.124625	0.0380934	0.0768757	0.102406	0.237201	0.0301425	0.0232204	0.023098	0.0113296	0.0765253	0.078541	0.0259659	0.0224383	0.0929177	0.0779635	0.0710568	0.197108	0.0717314	0.0456152	0.0515656	0.0490138	0.0551381	0.104271	0.0345494	0.0734858	0.0823075	0.153286	0.0444013	0.0305501	0.0440416	0.0734781	0.0291119	0.08027879	0.4302042	0.06061166	0.0874682	0.234478	0.312321	0.0288101	0.262209	0.0747137	0.06659012	0.275656	0.201553	0.237772	0.285019	1.499885	0.5697958	0.06069134	-2.987828	0.6097112	0.3717478
3850	-35298.4	-35373.7	75.2883	0.1408904	0.043993	0.0301276	0.0630314	0.0690171	0.134487	0.167894	0.0863605	0.0289037	0.0418117	0.0386404	0.0463871	0.0585189	0.0585159	0.0350528	0.0336542	0.129316	0.062443	0.0151728	0.0828046	0.140998	0.0477023	0.0864339	0.0796399	0.0707199	0.0249129	0.0233419	0.108803	0.0199456	0.0849337	0.00955504	0.0490956	0.0583748	0.0575458	0.0457123	0.0447227	0.17383	0.030483	0.0358629	0.0250895	0.0685591	0.0380311	0.0734774	0.0236291	0.0870204	0.0123114	0.0928927	0.0423131	0.0306396	0.0541621	0.0444108	0.0418209	0.046199	0.0413244	0.134111	0.0583707	0.102625	0.088136	0.034677	0.0763307	0.0809241	0.0839621	0.0195473	0.0926764	0.0868438	0.108903	0.033546	0.0418577	0.0378553	0.028572	0.0285674	0.0446338	0.061313	0.0327092	0.0447667	0.0305709	0.0391416	0.0202423	0.100686	0.066434	0.161879	0.0709706	0.0869004	0.0182598	0.0530437	0.0668693	0.0511271	0.0346738	0.112318	0.084786	0.020452	0.0880989	0.171994	0.267761	0.0283522	0.0431532	0.0272387	0.0111732	0.0562682	0.0527965	0.0506441	0.0387761	0.070953	0.102518	0.131716	0.176985	0.0708062	0.0745561	0.0573329	0.0274212	0.0510933	0.0695202	0.0497936	0.0706416	0.0668914	0.0933386	0.0608832	0.0420912	0.0351428	0.0712233	0.024033	0.08027879	0.4302042	0.06061166	0.0828066	0.243503	0.300403	0.02926	0.265638	0.0783888	0.06385922	0.274737	0.202688	0.228596	0.293979	1.50032	0.5697958	0.06657266	-2.88534	0.5930909	0.3517568
3860	-35285.1	-35371.4	86.2967	0.1408904	0.0545028	0.0322828	0.0417481	0.0457215	0.1527	0.11371	0.0780347	0.0461078	0.0365956	0.0324808	0.0501889	0.0531245	0.0358277	0.028539	0.0305338	0.124303	0.0731158	0.0418108	0.0670356	0.104035	0.0325051	0.0785852	0.086381	0.108033	0.0302577	0.0168362	0.0824164	0.0268962	0.0359497	0.0304187	0.102934	0.0399918	0.0612741	0.0420954	0.053792	0.147276	0.0532414	0.0295095	0.0243918	0.0785811	0.0465793	0.0578208	0.0611956	0.0924171	0.020771	0.0794623	0.0556189	0.034054	0.0358468	0.028077	0.0305526	0.0601	0.0294609	0.0962633	0.0714935	0.0941792	0.106645	0.0353899	0.0763105	0.0778085	0.0815746	0.0197066	0.131302	0.0743238	0.0900908	0.0573155	0.0877592	0.0274266	0.0524569	0.0253605	0.0415001	0.0699639	0.0288102	0.0226026	0.0153143	0.0479152	0.0200129	0.0818705	0.0577058	0.110203	0.0517534	0.0879918	0.00775641	0.0278052	0.0445043	0.0450006	0.0422469	0.0983624	0.0715829	0.0473118	0.072365	0.174682	0.196313	0.0303063	0.085576	0.021557	0.0162774	0.104086	0.0952191	0.0487882	0.0557689	0.103368	0.0352727	0.0845985	0.110401	0.0416806	0.0612861	0.0363576	0.0243834	0.0405211	0.0759443	0.0366858	0.0555168	0.0593529	0.0542781	0.078194	0.0477366	0.0243732	0.0983455	0.022577	0.08027879	0.4302042	0.06061166	0.0868624	0.237759	0.307197	0.0299217	0.259204	0.079056	0.06044296	0.269148	0.200598	0.241088	0.289166	1.499572	0.5697958	0.06372866	-2.922867	0.5826592	0.3394918
3870	-35299.5	-35372.5	72.9585	0.1408904	0.0265887	0.0284443	0.0389239	0.078017	0.131935	0.146049	0.102997	0.0465071	0.0406025	0.0311657	0.0461519	0.0516532	0.071276	0.0484114	0.0372516	0.112236	0.0901872	0.0382577	0.085886	0.178902	0.0467189	0.100409	0.0802787	0.0981221	0.0351275	0.0195412	0.0859125	0.0292368	0.0460775	0.0121141	0.0440799	0.0357396	0.0432681	0.0336614	0.0464577	0.152421	0.112437	0.0261745	0.022099	0.0708581	0.0512757	0.0555939	0.041095	0.107334	0.0102315	0.0872488	0.0683386	0.0327381	0.0564339	0.0273699	0.0249932	0.064866	0.0435636	0.110233	0.0514952	0.10508	0.0915329	0.0422035	0.0778094	0.0663875	0.0803528	0.0126172	0.113559	0.0774692	0.0814229	0.0370004	0.0985334	0.0210899	0.0294959	0.0395957	0.0244613	0.055546	0.0310683	0.0496596	0.0205508	0.0174325	0.0173774	0.0853084	0.0649817	0.153128	0.0516689	0.0809205	0.0198599	0.0274349	0.0710606	0.0288267	0.0711616	0.0812568	0.127927	0.0336209	0.0704848	0.0901764	0.117516	0.0298284	0.239496	0.0168638	0.0144945	0.0543955	0.136725	0.051898	0.0427192	0.146199	0.0409304	0.114104	0.140053	0.0336988	0.041591	0.0954752	0.0215944	0.0668165	0.0357151	0.0516486	0.0701082	0.0462565	0.0293287	0.0474254	0.0242276	0.0347992	0.0480597	0.06672	0.08027879	0.4302042	0.06061166	0.0913903	0.237344	0.298878	0.0279607	0.260824	0.083603	0.06259783	0.267731	0.206701	0.242723	0.282845	1.499946	0.5697958	0.06213028	-3.036137	0.7177949	0.5152296
3880	-35287.4	-35370	82.6816	0.1408904	0.0326891	0.0320209	0.0388353	0.0774222	0.149448	0.0838818	0.104817	0.0321321	0.0445911	0.0237796	0.0531248	0.0573201	0.0590061	0.0455148	0.028769	0.123462	0.0804878	0.0407091	0.0776327	0.145488	0.0320496	0.081931	0.0873067	0.0905159	0.0390261	0.0191187	0.0868911	0.0291514	0.0406064	0.0278332	0.0871444	0.0386755	0.044679	0.038302	0.0433451	0.180527	0.0929806	0.0212125	0.0204846	0.0609095	0.0515681	0.0484006	0.0711075	0.0860345	0.0357363	0.090987	0.0391643	0.0264162	0.0498332	0.033894	0.0350335	0.0437098	0.0484671	0.0936254	0.048205	0.11024	0.0858645	0.032944	0.0691961	0.0650011	0.0799111	0.0232039	0.0738816	0.0659604	0.0514597	0.0225788	0.0529521	0.0279853	0.0494911	0.0278723	0.0428171	0.0540528	0.0229365	0.0864134	0.0169678	0.0322964	0.0159575	0.097957	0.0565737	0.138084	0.0529267	0.102538	0.0177928	0.0261581	0.086587	0.0504049	0.137191	0.116922	0.0847808	0.0363246	0.0651442	0.0607489	0.171967	0.0409482	0.0322074	0.0146613	0.0114043	0.102738	0.13902	0.0522639	0.0544876	0.111018	0.115882	0.0994784	0.143453	0.0586852	0.0482698	0.06329	0.0402762	0.0467502	0.080755	0.0533906	0.106943	0.066876	0.0482653	0.0801884	0.0350713	0.0388623	0.0785376	0.0434169	0.08027879	0.4302042	0.06061166	0.0880021	0.228497	0.309472	0.0301566	0.259708	0.0841652	0.06262692	0.273178	0.204874	0.239167	0.282782	1.499518	0.5697958	0.06458468	-2.908559	0.5810009	0.337562
